-1.540000000000001,0.15172694978382176
-1.4800000000000004,0.10394293329571433
-1.42,0.054309863151340745
-1.3599999999999994,0.003702792225709012
-1.3000000000000007,-0.04697008546366
-1.2400000000000002,-0.09678455194175081
-1.1799999999999997,-0.1448183109311373
-1.120000000000001,-0.1901693812938301
-1.0600000000000005,-0.23197453509456487
-1.,-0.26942736245634474
-0.9399999999999995,-0.30179554340208137
-0.8800000000000008,-0.32843691255845914
-0.8200000000000003,-0.3488139234813965
-0.7599999999999998,-0.36250614540923404
-0.7000000000000011,-0.36922046787276325
-0.6400000000000006,-0.368798733532836
-0.5800000000000001,-0.36122258020043363
-0.5199999999999996,-0.34661532954899693
-0.46000000000000085,-0.3252408429754503
-0.40000000000000036,-0.2974993200973193
-0.33999999999999986,-0.2639201026546076
-0.28000000000000114,-0.22515162113252468
-0.22000000000000064,-0.1819486474089074
-0.16000000000000014,-0.13515720732734127
-0.09999999999999964,-0.08569738134907612
-0.040000000000000924,-0.03454444429630164
0.019999999999999574,0.017291238086385337
0.08000000000000007,0.0687851542449512
0.1399999999999988,0.11891987905427742
0.1999999999999993,0.16670613224636366
0.2599999999999998,0.2112032927576132
0.3200000000000003,0.251538640539986
0.379999999999999,0.2869251985414421
0.4399999999999995,0.3166775495479038
0.5,0.3402254015981737
0.5599999999999987,0.3571245638519415
0.6199999999999992,0.367065112029801
0.6799999999999997,0.36987659900244574
0.7400000000000002,0.36553022086449793
0.7999999999999989,0.35413793096971025
0.8599999999999994,0.33594856957223274
0.9199999999999999,0.3113411394974563
0.9800000000000004,0.28081543018727373
1.0399999999999991,0.24498025129929452
1.0999999999999996,0.20453958514262627
1.1600000000000001,0.16027701272967415
1.2199999999999989,0.11303879931288861
1.2799999999999994,0.06371604719474912
1.3399999999999999,0.013226335339445174
1.4000000000000004,-0.03750473465173881
1.459999999999999,-0.08756167704828721
1.5199999999999996,-0.13605655651217988
1.58,-0.1821453531259055
1.6399999999999988,-0.22504294688590287
1.6999999999999993,-0.2640364302190353
1.7599999999999998,-0.2984965227514501
1.8200000000000003,-0.32788691234769807
1.879999999999999,-0.3517713990256885
1.9399999999999995,-0.3698187734057986
2.,-0.3818054219885331
2.0599999999999987,-0.3876156940951823
2.119999999999999,-0.3872401263977858
2.1799999999999997,-0.3807716582383413
2.24,-0.3684000085478453
2.299999999999999,-0.3504044274778886
2.3599999999999994,-0.32714504854401094
2.42,-0.2990531001155811
2.4800000000000004,-0.266620236857986
2.539999999999999,-0.23038725965481094
2.5999999999999996,-0.19093249477298188
2.66,-0.14886008437317474
2.719999999999999,-0.10478844440316525
2.7799999999999994,-0.05933910345117371
2.84,-0.013126136946846454
2.9000000000000004,0.03325363365023777
2.959999999999999,0.07922952372867015
3.0199999999999996,0.12426483482133291
3.08,0.16786358377833252
3.139999999999999,0.20957604238584102
3.1999999999999993,0.24900308867374032
3.26,0.2857993409025955
3.3200000000000003,0.31967511349301525
3.379999999999999,0.3503972485138151
3.4399999999999995,0.37778888898761204
3.5,0.4017282793676273
3.5599999999999987,0.42214669444750047
3.619999999999999,0.43902561052221645
3.6799999999999997,0.4523932351668023
3.74,0.4623205128891654
3.799999999999999,0.46891673023477887
3.8599999999999994,0.4723248400057309
3.92,0.4727166161688871
3.9799999999999986,0.4702877458714135
4.039999999999999,0.46525295800377037
4.1,0.4578412759198665
4.16,0.44829146916173335
4.219999999999999,0.4368477697309181
4.279999999999999,0.4237559080512582
4.34,0.40925950839207376
4.399999999999999,0.39359687045126607
4.459999999999999,0.37699816441223466
4.52,0.35968303520777967
4.58,0.34185862839389297
4.639999999999999,0.32371801167141634
4.699999999999999,0.3054390038510116
4.76,0.2871833565131319
4.82,0.2690962806623849
4.879999999999999,0.2513062923110066
4.9399999999999995,0.23392532356724935
5.,0.21704908530747877
5.059999999999999,0.20075763613190348
5.119999999999999,0.18511612190420218
5.18,0.1701756585057432
5.24,0.15597431748843021
5.299999999999999,0.14253819181993832
5.359999999999999,0.12988250743795934
5.42,0.11801275828020849
5.479999999999999,0.10692584531657463
5.539999999999999,0.0966111916025276
5.6,0.08705182686502919
5.66,0.07822542253214529
5.719999999999999,0.07010526338930671
5.779999999999999,0.06266115963001306
5.84,0.055860277174004706
5.899999999999999,0.0496678944852453
5.959999999999999,0.04404808305419493
6.02,0.0389643058389451
6.079999999999998,0.03437994030162235
6.140000000000001,0.030258726575175476
6.199999999999999,0.02656514614230209
6.259999999999998,0.023264732832994586
6.32,0.020324323213589547
6.379999999999999,0.017712251241577204
6.439999999999998,0.015398492040065355
6.5,0.013354760843774804
6.559999999999999,0.011554572539766527
6.620000000000001,0.009973267093576415
6.68,0.008588005546625392
6.739999999999998,0.007377742888691191
6.800000000000001,0.006323178713896258
6.859999999999999,0.005406695188411962
6.919999999999998,0.00461227897868495
6.98,0.00392543783701131
7.039999999999999,0.0033331081713582076
7.099999999999998,0.002823560928798192
7.16,0.0023863043950053363
7.219999999999999,0.0020119881308177335
7.280000000000001,0.0016923074963530185
7.34,0.0014199118583710897
7.399999999999999,0.0011883156895831273
7.460000000000001,0.000991814214231503
7.52,0.000825403470217876
7.579999999999998,0.0006847049946512876
7.640000000000001,0.0005658969217501214
7.699999999999999,0.0004656479751937477
7.759999999999998,0.00038105784646046224
7.82,0.00030960139333008417
7.879999999999999,0.00024907762293989807
7.939999999999998,0.00019756105094540747
8.,0.0001533578966586169
8.059999999999999,0.0001149640301119511
8.120000000000001,0.00008102459701930295
8.18,0.000050294746178740734
8.239999999999998,0.0000216002927117378
8.3,-6.203180983781758e-6
8.36,-0.000034273733181412326
8.419999999999998,-0.00006383131324548968
8.48,-0.0000962148295090352
8.54,-0.00013294229957025306
8.599999999999998,-0.0001757939784269544
8.66,-0.00022690519080845135
8.719999999999999,-0.00028889187636778704
8.779999999999998,-0.00036499770141992013
8.84,-0.0004592897532508568
8.899999999999999,-0.0005769046342487776
8.96,-0.0007243743051041087
9.02,-0.0009100349321536339
9.079999999999998,-0.0011445655070962252
9.14,-0.001441690018411226
9.2,-0.0018190897925097337
9.259999999999998,-0.002299599847401238
9.32,-0.002912767028601096
9.379999999999999,-0.0036969199588097294
9.439999999999998,-0.004701858567860854
9.5,-0.0059924255413697225
9.559999999999999,-0.007653222723082228
9.620000000000001,-0.009794818270618113
9.68,-0.012562011888124933
9.739999999999998,-0.01614478612314945
9.8,-0.020792874350597006
9.86,-0.02683517770905937
9.919999999999998,-0.03470567518052439
9.98,-0.044978072599754206
